4.00,2.2751167552457607,0.009496539640138336,2.0098635681309314,3.9718170983191055
4.00,0.5155155186800878,0.01431958152457894,0.29440618200031055,3.9762795031913947
4.00,8.159730962170261,0.02040538408624134,8.010862937287094,3.9748172992604323
4.00,12.13730837902292,0.003330966363394038,11.987217671336413,3.9751531181201054
4.00,6.2515650540484655,0.024823280433191014,6.029174642934139,3.971013984173312
4.00,16.0327284893277,0.032097194884188766,16.141664451040977,3.9741235904913683
4.00,4.2911282024661075,0.016222283303713367,4.028290580382701,3.970129256397076
4.00,10.336702810858014,0.055584897653661,10.02262097706982,3.977580601006094
4.00,14.005821111238,0.05830348624901484,13.973939136836112,3.9650445851843834
4.00,57.53520683025308,0.06578115211171458,58.52482550166211,3.985936754703968
4.00,39.75135477251059,0.051721899686946564,40.17949889247003,3.982171384747271
4.00,91.05540095870205,0.09811205253951029,92.48244117128397,3.9813572356044618
4.00,88.99443672921358,0.051134253226456185,90.61439110317963,3.9710278345158954
4.00,77.34957175059213,0.07031540749196949,78.54903070694125,3.9721723197137355
4.00,67.42691395132955,0.09334034978741777,68.55356992892492,3.9689299959182955
4.00,73.2645258634764,0.029819160149335503,74.57939561299756,3.9703766115445527
4.00,75.24100726997214,0.059639989987941136,76.58140080985723,3.9732939971137298
4.00,71.35459480650142,0.029560506547812764,72.50883480652547,3.9774522074438554
4.00,69.38102244129874,0.08710325405905213,70.5425481535789,3.9757860779347776
4.00,45.70574799737994,0.008949835101265485,46.2948334050356,3.973875839467056
4.00,41.56089290125996,0.06089359546177019,42.17883651785573,3.9791985295408425
4.00,98.75118851341739,0.0775180705999011,100.57534961410774,3.9782650348487345
4.00,96.97565829404047,0.08578414121664531,98.55617371897613,3.968076446781236
4.00,94.897354933831,0.07572099569771336,96.51890109584755,3.976278748717197
4.00,43.70969143107739,0.015972667236025813,44.344324326795196,3.964809319185476
4.00,37.70091204135518,0.07399406450541321,38.123050359985626,3.973693834142233
4.00,35.74636528725683,0.05530540870856914,36.160087026305675,3.9834681732756447
4.00,31.781219591922525,0.016594413902090856,32.28519891142069,3.9693094881225877
4.00,33.634789722659185,0.02473835249131144,34.15372733136165,3.972476832846228
4.00,65.51294700286348,0.08112316422229535,66.61865279334309,3.9827708241248327
4.00,61.41827964865183,0.03243159586953024,62.499381396938645,3.973994519057619
4.00,63.43829029064387,0.09632679566195483,64.46203785950301,3.974999426100587
4.00,93.00384914749496,0.02615166663845251,94.53956091565583,3.974204896894472
4.00,87.11885319062688,0.07128111642359253,88.63696393153366,3.964377433784528
4.00,83.15755738355955,0.06593906988652479,84.57388175435723,3.966907840182325
4.00,85.23358443492212,0.06800942164954403,86.61718851864795,3.9685382463194174
4.00,27.946246505568507,0.016226082909980538,28.18730775987661,3.974351810358514
4.00,29.79838072362322,0.044866619549556966,30.075313277670112,3.974872663054755
4.00,23.920650009458353,0.02547694821081832,24.07873968229027,3.979820292739359
4.00,25.91567413024404,0.05960240016943136,26.17799544106653,3.975869802634387
4.00,59.47877436531455,0.06419188820047426,60.341488214991855,3.9725304671581814
4.00,55.49258824383667,0.037013213401548825,56.399056064795985,3.985210416339393
4.00,53.440314136427006,0.041084298907237284,54.39817666981128,3.9870633538357527
4.00,19.88178653787179,0.02277249542433948,19.978912476658984,3.975279636390376
4.00,21.952558720454434,0.02643136287366535,22.026743829944543,3.969040761002588
4.00,79.18199653330295,0.08087003062338571,80.52759775381358,3.972383030058909
4.00,81.1745557425478,0.0803373882278085,82.49189763243417,3.965829681479022
4.00,49.688702941413155,0.026423262132792787,50.36227879077753,3.9756269395530563
4.00,51.516278737890225,0.0243206487890338,52.33903490703664,3.9683745334204534
4.00,47.729897339089256,0.03833776599852699,48.37583074222085,3.9666271015183665
4.00,18.137712998404734,0.01776334878502907,18.053667736778586,3.972574157583468
6.00,96.7738615923742,0.47480998152385917,98.41141651251648,6.00134705711976
6.00,94.81325653125991,0.4581914408010475,96.52997325151136,5.998847555989399
6.00,98.79919383843675,0.46670383487006173,100.55882345672109,6.001096004064591
6.00,90.85399334234022,0.4031941754934655,92.57385659569337,6.003894631820248
6.00,92.75186982616576,0.4288786345561072,94.58826584697226,6.002656828438554
6.00,88.87448547671036,0.43900044525054394,90.47046161593298,6.010655080771147
6.00,69.22655595940044,0.45711178650716233,70.4791375160054,5.992088805249803
6.00,59.41402338673926,0.41627251927401404,60.41851827047731,6.001550049778806
6.00,86.90570140064172,0.4403441751104594,88.5494134650253,6.005149123876942
6.00,49.542735592617404,0.43728789040708604,50.38526198205186,5.989045124224729
6.00,47.57437571844742,0.40460379375314015,48.34334054448451,5.992392739966232
6.00,27.75046745101783,0.42817092306165394,28.155874276072478,5.996047781664185
6.00,57.34225732389684,0.4434306695155311,58.41378647203072,6.004595635844265
6.00,53.39399240551319,0.3770151985808231,54.33465652785522,6.001646274148452
6.00,55.40231064675914,0.43509926340842575,56.36659072535787,5.9949929733069744
