Model,MSO56B
Channel,CH2,,Channel,CH3,,Channel,CH4,,Channel,CH5,,Channel,CH6
Label,,,Label,,,Label,,,Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10
Record Length,1250,,Record Length,1250,,Record Length,1250,,Record Length,1250,,Record Length,1250
Zero Index,62.51562500,,Zero Index,62.51562500,,Zero Index,62.51562500,,Zero Index,62.51562500,,Zero Index,62.51562500
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,A
,,,,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000
yPosition,-3.000000,,yPosition,-3.000000,,yPosition,-3.000000,,yPosition,-3.000000,,yPosition,4.000000

Labels,,,,,
TIME,CH2,CH3,CH4,CH5,CH6
3.91950000e-08,1.51080000e+02,1.51035000e+02,1.93625000e+01,3.27812500e+00,2.14093750e-03
3.95150000e-08,1.51320000e+02,1.50495000e+02,1.93750000e+01,3.14375000e+00,2.37468750e-03
3.98350000e-08,1.50960000e+02,1.50495000e+02,1.93000000e+01,3.12500000e+00,2.38000000e-03
4.01550000e-08,1.50900000e+02,1.50225000e+02,1.93000000e+01,3.21250000e+00,2.20468750e-03
4.04750000e-08,1.50900000e+02,1.50855000e+02,1.93750000e+01,3.10000000e+00,1.87000000e-03
4.07950000e-08,1.51020000e+02,1.51095000e+02,1.93875000e+01,3.27500000e+00,1.39718750e-03
4.11150000e-08,1.50900000e+02,1.50615000e+02,1.92125000e+01,3.27500000e+00,8.55312500e-04
4.14350000e-08,1.51140000e+02,1.50975000e+02,1.92625000e+01,3.04062500e+00,3.66562500e-04
4.17550000e-08,1.51020000e+02,1.51575000e+02,1.92750000e+01,3.33750000e+00,4.25000000e-05
4.20750000e-08,1.51260000e+02,1.50660000e+02,1.94875000e+01,3.33750000e+00,-6.37500000e-05
4.23950000e-08,1.51020000e+02,1.50780000e+02,1.94250000e+01,3.48750000e+00,1.06250000e-05
4.27150000e-08,1.51260000e+02,1.50855000e+02,1.92750000e+01,3.32500000e+00,1.64687500e-04
4.30350000e-08,1.50900000e+02,1.50975000e+02,1.93500000e+01,3.47500000e+00,3.02812500e-04
4.33550000e-08,1.51440000e+02,1.50315000e+02,1.93625000e+01,3.46250000e+00,3.61250000e-04
4.36750000e-08,1.51260000e+02,1.50435000e+02,1.94125000e+01,3.47500000e+00,2.92187500e-04
4.39950000e-08,1.50840000e+02,1.51575000e+02,1.93375000e+01,3.42500000e+00,1.00937500e-04
4.43150000e-08,1.50900000e+02,1.50510000e+02,1.93625000e+01,3.32500000e+00,-2.28437500e-04
4.46350000e-08,1.50840000e+02,1.50435000e+02,1.94375000e+01,3.32500000e+00,-7.06562500e-04
4.49550000e-08,1.50600000e+02,1.50795000e+02,1.93375000e+01,3.45000000e+00,-1.31218750e-03
4.52750000e-08,1.51260000e+02,1.50675000e+02,1.92750000e+01,3.62812500e+00,-1.94968750e-03
4.55950000e-08,1.50720000e+02,1.51035000e+02,1.94500000e+01,3.60000000e+00,-2.45968750e-03
4.59150000e-08,1.50480000e+02,1.50855000e+02,1.93625000e+01,3.55937500e+00,-2.66687500e-03
4.62350000e-08,1.50660000e+02,1.50615000e+02,1.92500000e+01,3.64687500e+00,-2.50218750e-03
4.65550000e-08,1.50780000e+02,1.50435000e+02,1.93250000e+01,3.60937500e+00,-2.07718750e-03
4.68750000e-08,1.51200000e+02,1.51035000e+02,1.94500000e+01,3.58437500e+00,-1.61500000e-03
4.71950000e-08,1.51620000e+02,1.50675000e+02,1.94875000e+01,3.62187500e+00,-1.34406250e-03
4.75150000e-08,1.51020000e+02,1.50555000e+02,1.93625000e+01,3.58437500e+00,-1.32281250e-03
4.78350000e-08,1.50900000e+02,1.50600000e+02,1.94000000e+01,3.63437500e+00,-1.40250000e-03
4.81550000e-08,1.51020000e+02,1.50435000e+02,1.93750000e+01,3.67187500e+00,-1.34937500e-03
4.84750000e-08,1.51560000e+02,1.51395000e+02,1.93000000e+01,3.46875000e+00,-9.88125000e-04
4.87950000e-08,1.50420000e+02,1.50795000e+02,1.92250000e+01,3.70937500e+00,-3.18750000e-04
4.91150000e-08,1.50600000e+02,1.50795000e+02,1.93125000e+01,3.62187500e+00,4.78125000e-04
4.94350000e-08,1.50960000e+02,1.49910000e+02,1.94000000e+01,3.64687500e+00,1.12625000e-03
4.97550000e-08,1.51320000e+02,1.50225000e+02,1.94125000e+01,3.87187500e+00,1.41312500e-03
5.00750000e-08,1.51080000e+02,1.51455000e+02,1.94125000e+01,3.79687500e+00,1.29625000e-03
5.03950000e-08,1.51080000e+02,1.51170000e+02,1.91750000e+01,3.69687500e+00,9.13750000e-04
5.07150000e-08,1.51080000e+02,1.51035000e+02,1.94375000e+01,3.77187500e+00,4.67500000e-04
5.10350000e-08,1.51020000e+02,1.50735000e+02,1.93125000e+01,3.82187500e+00,1.11562500e-04
5.13550000e-08,1.51080000e+02,1.50315000e+02,1.93500000e+01,3.74687500e+00,-1.16875000e-04
5.16750000e-08,1.51560000e+02,1.50555000e+02,1.94375000e+01,3.79687500e+00,-2.86875000e-04
5.19950000e-08,1.51380000e+02,1.50375000e+02,1.93000000e+01,3.85937500e+00,-4.35625000e-04
5.23150000e-08,1.51080000e+02,1.51155000e+02,1.93250000e+01,3.82187500e+00,-5.41875000e-04
5.26350000e-08,1.51020000e+02,1.50915000e+02,1.94375000e+01,3.78437500e+00,-5.79062500e-04
5.29550000e-08,1.51020000e+02,1.51275000e+02,1.94625000e+01,3.95937500e+00,-5.20625000e-04
5.32750000e-08,1.51080000e+02,1.50555000e+02,1.93500000e+01,3.93125000e+00,-3.50625000e-04
5.35950000e-08,1.51080000e+02,1.50795000e+02,1.93125000e+01,3.89687500e+00,-1.59375000e-05
5.39150000e-08,1.50600000e+02,1.50675000e+02,1.94250000e+01,3.93750000e+00,5.10000000e-04
5.42350000e-08,1.51020000e+02,1.51095000e+02,1.93500000e+01,3.94687500e+00,1.13156250e-03
5.45550000e-08,1.51020000e+02,1.51395000e+02,1.93875000e+01,4.02812500e+00,1.67343750e-03
5.48750000e-08,1.51200000e+02,1.51035000e+02,1.95500000e+01,3.99375000e+00,1.98687500e-03
5.51950000e-08,1.51080000e+02,1.51020000e+02,1.93500000e+01,4.05625000e+00,2.02406250e-03
5.55150000e-08,1.51140000e+02,1.50735000e+02,1.94125000e+01,4.08125000e+00,1.83812500e-03
5.58350000e-08,1.51260000e+02,1.50975000e+02,1.94500000e+01,3.99375000e+00,1.54593750e-03
5.61550000e-08,1.51020000e+02,1.50675000e+02,1.94625000e+01,3.99375000e+00,1.27500000e-03
5.64750000e-08,1.51140000e+02,1.50555000e+02,1.94250000e+01,3.99375000e+00,1.09968750e-03
5.67950000e-08,1.51140000e+02,1.50795000e+02,1.94500000e+01,4.06875000e+00,9.93437500e-04
5.71150000e-08,1.51080000e+02,1.51095000e+02,1.93750000e+01,4.14375000e+00,8.39375000e-04
5.74350000e-08,1.51380000e+02,1.50975000e+02,1.93000000e+01,4.10625000e+00,5.15312500e-04
5.77550000e-08,1.51080000e+02,1.50915000e+02,1.93625000e+01,4.03125000e+00,1.59375000e-05
5.80750000e-08,1.50900000e+02,1.50855000e+02,1.93375000e+01,4.06875000e+00,-5.25937500e-04
5.83950000e-08,1.50660000e+02,1.50795000e+02,1.93500000e+01,4.16875000e+00,-9.29687500e-04
5.87150000e-08,1.50480000e+02,1.50675000e+02,1.94625000e+01,4.19375000e+00,-1.07312500e-03
5.90350000e-08,1.50840000e+02,1.50375000e+02,1.94500000e+01,4.16875000e+00,-9.93437500e-04
5.93550000e-08,1.50720000e+02,1.50675000e+02,1.93375000e+01,4.14375000e+00,-8.18125000e-04
5.96750000e-08,1.51020000e+02,1.50375000e+02,1.93125000e+01,4.19375000e+00,-6.58750000e-04
5.99950000e-08,1.50660000e+02,1.51095000e+02,1.94125000e+01,4.18125000e+00,-5.79062500e-04
6.03150000e-08,1.50960000e+02,1.50795000e+02,1.94500000e+01,4.16875000e+00,-6.16250000e-04
6.06350000e-08,1.50840000e+02,1.50675000e+02,1.94500000e+01,4.19375000e+00,-7.70312500e-04
6.09550000e-08,1.50840000e+02,1.50915000e+02,1.93125000e+01,4.35000000e+00,-9.98750000e-04
6.12750000e-08,1.50960000e+02,1.50435000e+02,1.94250000e+01,4.36250000e+00,-1.20062500e-03
6.15950000e-08,1.50840000e+02,1.50735000e+02,1.94125000e+01,4.38437500e+00,-1.29625000e-03
6.19150000e-08,1.50720000e+02,1.50495000e+02,1.94000000e+01,4.20000000e+00,-1.26437500e-03
6.22350000e-08,1.51020000e+02,1.51215000e+02,1.93625000e+01,4.27812500e+00,-1.16875000e-03
6.25550000e-08,1.50360000e+02,1.50555000e+02,1.93625000e+01,4.35937500e+00,-1.10500000e-03
6.28750000e-08,1.50660000e+02,1.51215000e+02,1.93000000e+01,4.31562500e+00,-1.14750000e-03
6.31950000e-08,1.50720000e+02,1.50495000e+02,1.92875000e+01,4.45000000e+00,-1.29625000e-03
6.35150000e-08,1.51200000e+02,1.50795000e+02,1.94250000e+01,4.35625000e+00,-1.55125000e-03
6.38350000e-08,1.51320000e+02,1.49910000e+02,1.94875000e+01,4.35937500e+00,-1.87000000e-03
6.41550000e-08,1.51320000e+02,1.50795000e+02,1.93875000e+01,4.44375000e+00,-2.17812500e-03
6.44750000e-08,1.50720000e+02,1.51335000e+02,1.94000000e+01,4.26250000e+00,-2.40125000e-03
6.47950000e-08,1.50840000e+02,1.50720000e+02,1.94125000e+01,4.42187500e+00,-2.49156250e-03
6.51150000e-08,1.51080000e+02,1.50420000e+02,1.94500000e+01,4.50937500e+00,-2.49156250e-03
6.54350000e-08,1.51020000e+02,1.50675000e+02,1.94125000e+01,4.43437500e+00,-2.47562500e-03
6.57550000e-08,1.50900000e+02,1.50495000e+02,1.93000000e+01,4.51875000e+00,-2.47031250e-03
6.60750000e-08,1.50960000e+02,1.50735000e+02,1.95875000e+01,4.50625000e+00,-2.46500000e-03
6.63950000e-08,1.50960000e+02,1.50915000e+02,1.93750000e+01,4.43125000e+00,-2.47562500e-03
6.67150000e-08,1.51200000e+02,1.50855000e+02,1.93875000e+01,4.51875000e+00,-2.51812500e-03
6.70350000e-08,1.51500000e+02,1.50210000e+02,1.94125000e+01,4.64375000e+00,-2.60312500e-03
6.73550000e-08,1.51380000e+02,1.50435000e+02,1.94125000e+01,4.65625000e+00,-2.72000000e-03
6.76750000e-08,1.51080000e+02,1.51155000e+02,1.94125000e+01,4.55625000e+00,-2.86343750e-03
6.79950000e-08,1.50960000e+02,1.50675000e+02,1.93625000e+01,4.56875000e+00,-3.06531250e-03
6.83150000e-08,1.51440000e+02,1.50615000e+02,1.93875000e+01,4.70625000e+00,-3.41062500e-03
6.86350000e-08,1.51380000e+02,1.50915000e+02,1.93750000e+01,4.48125000e+00,-3.91531250e-03
6.89550000e-08,1.51080000e+02,1.50735000e+02,1.93750000e+01,4.63125000e+00,-4.48375000e-03
6.92750000e-08,1.50540000e+02,1.50855000e+02,1.94375000e+01,4.66875000e+00,-4.95656250e-03
6.95950000e-08,1.51080000e+02,1.51575000e+02,1.93000000e+01,4.63125000e+00,-5.21687500e-03
6.99150000e-08,1.51200000e+02,1.50615000e+02,1.95000000e+01,4.58125000e+00,-5.29656250e-03
7.02350000e-08,1.50840000e+02,1.50210000e+02,1.96000000e+01,4.78750000e+00,-5.32843750e-03
7.05550000e-08,1.51260000e+02,1.50975000e+02,1.93000000e+01,4.82812500e+00,-5.46656250e-03
7.08750000e-08,1.50900000e+02,1.50915000e+02,1.94000000e+01,4.85312500e+00,-5.77468750e-03
7.11950000e-08,1.51440000e+02,1.50675000e+02,1.92750000e+01,4.63437500e+00,-6.20500000e-03
7.15150000e-08,1.51080000e+02,1.51035000e+02,1.95500000e+01,4.70937500e+00,-6.65656250e-03
7.18350000e-08,1.51140000e+02,1.50675000e+02,1.95375000e+01,4.68437500e+00,-7.04437500e-03
7.21550000e-08,1.51140000e+02,1.50975000e+02,1.94125000e+01,4.68437500e+00,-7.35781250e-03
7.24750000e-08,1.51800000e+02,1.50045000e+02,1.92750000e+01,4.87812500e+00,-7.68718750e-03
7.27950000e-08,1.50720000e+02,1.51155000e+02,1.94000000e+01,4.80312500e+00,-8.11750000e-03
7.31150000e-08,1.50480000e+02,1.51395000e+02,1.95000000e+01,4.74062500e+00,-8.68062500e-03
7.34350000e-08,1.50840000e+02,1.51080000e+02,1.93625000e+01,4.82812500e+00,-9.32343750e-03
7.37550000e-08,1.50540000e+02,1.51020000e+02,1.93500000e+01,4.81562500e+00,-9.96093750e-03
7.40750000e-08,1.51020000e+02,1.51035000e+02,1.94500000e+01,4.87812500e+00,-1.05134375e-02
7.43950000e-08,1.51020000e+02,1.50795000e+02,1.93875000e+01,4.91562500e+00,-1.09118750e-02
7.47150000e-08,1.51140000e+02,1.50435000e+02,1.94125000e+01,4.94062500e+00,-1.11403125e-02
7.50350000e-08,1.50720000e+02,1.50435000e+02,1.93500000e+01,4.85312500e+00,-1.12412500e-02
7.53550000e-08,1.50780000e+02,1.50495000e+02,1.93375000e+01,4.87812500e+00,-1.12784375e-02
7.56750000e-08,1.50660000e+02,1.50735000e+02,1.94750000e+01,4.99062500e+00,-1.13368750e-02
7.59950000e-08,1.50720000e+02,1.50495000e+02,1.94000000e+01,4.90312500e+00,-1.14803125e-02
7.63150000e-08,1.50780000e+02,1.51155000e+02,1.94500000e+01,4.80312500e+00,-1.16928125e-02
7.66350000e-08,1.50480000e+02,1.51155000e+02,1.94375000e+01,4.92812500e+00,-1.19212500e-02
7.69550000e-08,1.50960000e+02,1.50435000e+02,1.93500000e+01,5.01562500e+00,-1.21762500e-02
7.72750000e-08,1.50720000e+02,1.50495000e+02,1.93875000e+01,5.04062500e+00,-1.25268750e-02
7.75950000e-08,1.51020000e+02,1.50615000e+02,1.92625000e+01,4.95312500e+00,-1.30209375e-02
7.79150000e-08,1.50780000e+02,1.50435000e+02,1.94875000e+01,4.89062500e+00,-1.36159375e-02
7.82350000e-08,1.50180000e+02,1.50855000e+02,1.95375000e+01,5.09062500e+00,-1.41790625e-02
7.85550000e-08,1.50480000e+02,1.50495000e+02,1.95375000e+01,5.15937500e+00,-1.45668750e-02
7.88750000e-08,1.50960000e+02,1.51095000e+02,1.94500000e+01,5.14687500e+00,-1.47528125e-02
7.91950000e-08,1.50420000e+02,1.51095000e+02,1.96000000e+01,5.12812500e+00,-1.48165625e-02
7.95150000e-08,1.50240000e+02,1.50615000e+02,1.94000000e+01,5.07812500e+00,-1.48750000e-02
7.98350000e-08,1.50780000e+02,1.50855000e+02,1.93750000e+01,5.12812500e+00,-1.50184375e-02
8.01550000e-08,1.50780000e+02,1.50855000e+02,1.93875000e+01,5.32187500e+00,-1.53053125e-02
8.04750000e-08,1.50900000e+02,1.51215000e+02,1.93750000e+01,5.18437500e+00,-1.57568750e-02
8.07950000e-08,1.50720000e+02,1.51875000e+02,1.94125000e+01,5.10312500e+00,-1.63943750e-02
8.11150000e-08,1.50600000e+02,1.50300000e+02,1.93750000e+01,5.23750000e+00,-1.71381250e-02
8.14350000e-08,1.50720000e+02,1.51020000e+02,1.94250000e+01,5.19687500e+00,-1.78871875e-02
8.17550000e-08,1.50720000e+02,1.50495000e+02,1.94750000e+01,5.32187500e+00,-1.85512500e-02
8.20750000e-08,1.51020000e+02,1.50615000e+02,1.93875000e+01,5.28437500e+00,-1.91515625e-02
8.23950000e-08,1.50540000e+02,1.51155000e+02,1.93875000e+01,5.39687500e+00,-1.97731250e-02
8.27150000e-08,1.50600000e+02,1.50615000e+02,1.93500000e+01,5.25937500e+00,-2.04850000e-02
8.30350000e-08,1.50720000e+02,1.51035000e+02,1.94125000e+01,5.34687500e+00,-2.13084375e-02
8.33550000e-08,1.50480000e+02,1.50420000e+02,1.95250000e+01,5.33437500e+00,-2.21796875e-02
8.36750000e-08,1.50420000e+02,1.50555000e+02,1.94375000e+01,5.28437500e+00,-2.30031250e-02
8.39950000e-08,1.50660000e+02,1.51515000e+02,1.93375000e+01,5.32187500e+00,-2.36459375e-02
8.43150000e-08,1.50540000e+02,1.51035000e+02,1.93875000e+01,5.29687500e+00,-2.40018750e-02
8.46350000e-08,1.50300000e+02,1.50855000e+02,1.93750000e+01,5.34687500e+00,-2.40975000e-02
8.49550000e-08,1.50840000e+02,1.50735000e+02,1.93750000e+01,5.32187500e+00,-2.41346875e-02
8.52750000e-08,1.50300000e+02,1.50615000e+02,1.95250000e+01,5.33437500e+00,-2.44003125e-02
8.55950000e-08,1.50540000e+02,1.50225000e+02,1.94250000e+01,5.42187500e+00,-2.50643750e-02
8.59150000e-08,1.50120000e+02,1.51035000e+02,1.94875000e+01,5.64062500e+00,-2.60259375e-02
8.62350000e-08,1.50360000e+02,1.50675000e+02,1.93625000e+01,5.42187500e+00,-2.69875000e-02
8.65550000e-08,1.50240000e+02,1.50915000e+02,1.94000000e+01,5.37187500e+00,-2.76568750e-02
8.68750000e-08,1.50360000e+02,1.50600000e+02,1.95375000e+01,5.55000000e+00,-2.79809375e-02
8.71950000e-08,1.49820000e+02,1.50165000e+02,1.95500000e+01,5.52500000e+00,-2.81562500e-02
8.75150000e-08,1.50000000e+02,1.50855000e+02,1.94375000e+01,5.59062500e+00,-2.84856250e-02
8.78350000e-08,1.50180000e+02,1.50435000e+02,1.94375000e+01,5.57500000e+00,-2.91443750e-02
8.81550000e-08,1.50540000e+02,1.51335000e+02,1.94125000e+01,5.53750000e+00,-3.00953125e-02
8.84750000e-08,1.50300000e+02,1.51170000e+02,1.92750000e+01,5.60312500e+00,-3.11365625e-02
8.87950000e-08,1.49820000e+02,1.50975000e+02,1.94625000e+01,5.50937500e+00,-3.20928125e-02
8.91150000e-08,1.50240000e+02,1.50675000e+02,1.94125000e+01,5.45000000e+00,-3.29109375e-02
8.94350000e-08,1.50120000e+02,1.50795000e+02,1.94875000e+01,5.65312500e+00,-3.36600000e-02
8.97550000e-08,1.49820000e+02,1.51035000e+02,1.93500000e+01,5.67812500e+00,-3.44568750e-02
9.00750000e-08,1.50180000e+02,1.51155000e+02,1.94875000e+01,5.55000000e+00,-3.54078125e-02
9.03950000e-08,1.50420000e+02,1.50855000e+02,1.93875000e+01,5.53437500e+00,-3.65606250e-02
9.07150000e-08,1.50420000e+02,1.50105000e+02,1.93375000e+01,5.53750000e+00,-3.78303125e-02
9.10350000e-08,1.50300000e+02,1.50555000e+02,1.93375000e+01,5.71562500e+00,-3.90203125e-02
9.13550000e-08,1.50060000e+02,1.50795000e+02,1.94125000e+01,5.67812500e+00,-3.99393750e-02
9.16750000e-08,1.50180000e+02,1.51035000e+02,1.94000000e+01,5.77812500e+00,-4.05556250e-02
9.19950000e-08,1.50240000e+02,1.50915000e+02,1.94000000e+01,5.71562500e+00,-4.10337500e-02
9.23150000e-08,1.50300000e+02,1.50435000e+02,1.94375000e+01,5.75312500e+00,-4.15756250e-02
9.26350000e-08,1.50780000e+02,1.50915000e+02,1.93625000e+01,5.60312500e+00,-4.22503125e-02
9.29550000e-08,1.50300000e+02,1.50495000e+02,1.94875000e+01,5.82812500e+00,-4.29568750e-02
9.32750000e-08,1.49880000e+02,1.51155000e+02,1.95125000e+01,5.80312500e+00,-4.35784375e-02
9.35950000e-08,1.50060000e+02,1.51095000e+02,1.95000000e+01,5.76562500e+00,-4.41840625e-02
9.39150000e-08,1.50540000e+02,1.51095000e+02,1.94500000e+01,5.72500000e+00,-4.49862500e-02
9.42350000e-08,1.50480000e+02,1.51035000e+02,1.94000000e+01,5.97500000e+00,-4.61656250e-02
9.45550000e-08,1.50120000e+02,1.50855000e+02,1.95000000e+01,5.83437500e+00,-4.76903125e-02
9.48750000e-08,1.49760000e+02,1.50675000e+02,1.95000000e+01,5.70312500e+00,-4.93265625e-02
9.51950000e-08,1.49820000e+02,1.50615000e+02,1.94875000e+01,5.73750000e+00,-5.08246875e-02
9.55150000e-08,1.49460000e+02,1.50975000e+02,1.95125000e+01,5.95937500e+00,-5.20359375e-02
9.58350000e-08,1.49400000e+02,1.50735000e+02,1.94250000e+01,5.88437500e+00,-5.29975000e-02
9.61550000e-08,1.50060000e+02,1.51035000e+02,1.95625000e+01,5.84062500e+00,-5.38421875e-02
9.64750000e-08,1.49520000e+02,1.51035000e+02,1.95625000e+01,5.82812500e+00,-5.47187500e-02
9.67950000e-08,1.49760000e+02,1.50615000e+02,1.93250000e+01,5.90000000e+00,-5.56962500e-02
9.71150000e-08,1.49280000e+02,1.50795000e+02,1.95500000e+01,5.86562500e+00,-5.67428125e-02
9.74350000e-08,1.49340000e+02,1.50795000e+02,1.95875000e+01,5.85000000e+00,-5.77521875e-02
9.77550000e-08,1.49580000e+02,1.51215000e+02,1.94000000e+01,5.95312500e+00,-5.86393750e-02
9.80750000e-08,1.49220000e+02,1.50225000e+02,1.93125000e+01,5.95937500e+00,-5.94096875e-02
9.83950000e-08,1.49520000e+02,1.50165000e+02,1.93875000e+01,5.97812500e+00,-6.01800000e-02
9.87150000e-08,1.49625000e+02,1.51095000e+02,1.93625000e+01,6.00312500e+00,-6.10671875e-02
9.90350000e-08,1.49340000e+02,1.50900000e+02,1.94625000e+01,5.90000000e+00,-6.21296875e-02
9.93550000e-08,1.49130000e+02,1.50495000e+02,1.96000000e+01,5.90000000e+00,-6.33356250e-02
9.96750000e-08,1.48770000e+02,1.51575000e+02,1.94750000e+01,5.95625000e+00,-6.46159375e-02
9.99950000e-08,1.49160000e+02,1.50855000e+02,1.94500000e+01,6.04687500e+00,-6.59281250e-02
1.00315000e-07,1.49220000e+02,1.50675000e+02,1.93375000e+01,5.98437500e+00,-6.72137500e-02
1.00635000e-07,1.49190000e+02,1.50225000e+02,1.95375000e+01,6.08437500e+00,-6.84568750e-02
1.00955000e-07,1.48950000e+02,1.50915000e+02,1.94875000e+01,6.06875000e+00,-6.96096875e-02
1.01275000e-07,1.49280000e+02,1.50675000e+02,1.94500000e+01,5.99375000e+00,-7.06243750e-02
1.01595000e-07,1.49520000e+02,1.50975000e+02,1.94625000e+01,6.11875000e+00,-7.14743750e-02
1.01915000e-07,1.49325000e+02,1.50555000e+02,1.94750000e+01,5.99375000e+00,-7.21968750e-02
1.02235000e-07,1.49220000e+02,1.50975000e+02,1.94375000e+01,6.09375000e+00,-7.28556250e-02
1.02555000e-07,1.49130000e+02,1.50975000e+02,1.94500000e+01,6.20625000e+00,-7.35675000e-02
1.02875000e-07,1.48845000e+02,1.50855000e+02,1.93250000e+01,6.13125000e+00,-7.44281250e-02
1.03195000e-07,1.49160000e+02,1.51095000e+02,1.94375000e+01,6.19375000e+00,-7.54587500e-02
1.03515000e-07,1.49520000e+02,1.49910000e+02,1.94375000e+01,6.08125000e+00,-7.66009375e-02
1.03835000e-07,1.49250000e+02,1.50495000e+02,1.92875000e+01,6.25625000e+00,-7.77643750e-02
1.04155000e-07,1.48575000e+02,1.50615000e+02,1.95000000e+01,6.23125000e+00,-7.88959375e-02
1.04475000e-07,1.48575000e+02,1.51155000e+02,1.93875000e+01,6.20625000e+00,-8.00009375e-02
1.04795000e-07,1.48695000e+02,1.51275000e+02,1.94625000e+01,6.33125000e+00,-8.11431250e-02
1.05115000e-07,1.48635000e+02,1.50480000e+02,1.93875000e+01,6.24375000e+00,-8.23915625e-02
1.05435000e-07,1.47975000e+02,1.50300000e+02,1.93250000e+01,6.19375000e+00,-8.37621875e-02
1.05755000e-07,1.48065000e+02,1.50795000e+02,1.94625000e+01,6.19375000e+00,-8.52231250e-02
1.06075000e-07,1.48200000e+02,1.50675000e+02,1.95750000e+01,6.31875000e+00,-8.67584375e-02
1.06395000e-07,1.47795000e+02,1.50675000e+02,1.94250000e+01,6.40625000e+00,-8.83309375e-02
1.06715000e-07,1.47900000e+02,1.50495000e+02,1.94250000e+01,6.33125000e+00,-8.99246875e-02
1.07035000e-07,1.48140000e+02,1.51395000e+02,1.93625000e+01,6.23125000e+00,-9.15025000e-02
1.07355000e-07,1.48155000e+02,1.50915000e+02,1.93250000e+01,6.33125000e+00,-9.30006250e-02
1.07675000e-07,1.48095000e+02,1.50375000e+02,1.95375000e+01,6.35625000e+00,-9.43925000e-02
1.07995000e-07,1.48035000e+02,1.51155000e+02,1.94125000e+01,6.39375000e+00,-9.56940625e-02
1.08315000e-07,1.48020000e+02,1.50435000e+02,1.93625000e+01,6.21875000e+00,-9.69265625e-02
1.08635000e-07,1.47885000e+02,1.50225000e+02,1.93500000e+01,6.41875000e+00,-9.80793750e-02
1.08955000e-07,1.47405000e+02,1.50735000e+02,1.93500000e+01,6.43125000e+00,-9.91153125e-02
1.09275000e-07,1.47645000e+02,1.50435000e+02,1.94875000e+01,6.43125000e+00,-1.00045000e-01
1.09595000e-07,1.47465000e+02,1.50975000e+02,1.94125000e+01,6.46875000e+00,-1.00958750e-01
1.09915000e-07,1.47525000e+02,1.50675000e+02,1.94625000e+01,6.36875000e+00,-1.01968125e-01
1.10235000e-07,1.47465000e+02,1.51035000e+02,1.94125000e+01,6.38125000e+00,-1.03147500e-01
1.10555000e-07,1.47225000e+02,1.51095000e+02,1.95375000e+01,6.36875000e+00,-1.04449062e-01
1.10875000e-07,1.46955000e+02,1.50315000e+02,1.95625000e+01,6.48125000e+00,-1.05761250e-01
1.11195000e-07,1.47195000e+02,1.50675000e+02,1.92375000e+01,6.34375000e+00,-1.07020312e-01
1.11515000e-07,1.46340000e+02,1.50615000e+02,1.94625000e+01,6.48437500e+00,-1.08183750e-01
1.11835000e-07,1.46640000e+02,1.50855000e+02,1.94750000e+01,6.66250000e+00,-1.09240937e-01
1.12155000e-07,1.46700000e+02,1.51035000e+02,1.94125000e+01,6.35312500e+00,-1.10218437e-01
1.12475000e-07,1.46355000e+02,1.50735000e+02,1.95375000e+01,6.45625000e+00,-1.11174687e-01
1.12795000e-07,1.46160000e+02,1.50555000e+02,1.93875000e+01,6.51875000e+00,-1.12226562e-01
1.13115000e-07,1.46280000e+02,1.50150000e+02,1.94250000e+01,6.49375000e+00,-1.13490937e-01
1.13435000e-07,1.46400000e+02,1.50105000e+02,1.94875000e+01,6.66562500e+00,-1.15020937e-01
1.13755000e-07,1.46040000e+02,1.50735000e+02,1.94250000e+01,6.56875000e+00,-1.16774062e-01
1.14075000e-07,1.45800000e+02,1.50795000e+02,1.94000000e+01,6.62812500e+00,-1.18596250e-01
1.14395000e-07,1.45440000e+02,1.51335000e+02,1.94000000e+01,6.53125000e+00,-1.20285625e-01
1.14715000e-07,1.45800000e+02,1.50780000e+02,1.94625000e+01,6.53437500e+00,-1.21714687e-01
1.15035000e-07,1.46040000e+02,1.50960000e+02,1.94500000e+01,6.64062500e+00,-1.22867500e-01
1.15355000e-07,1.45920000e+02,1.50165000e+02,1.93500000e+01,6.62812500e+00,-1.23908750e-01
1.15675000e-07,1.45800000e+02,1.50495000e+02,1.93375000e+01,6.64062500e+00,-1.25019062e-01
1.15995000e-07,1.45620000e+02,1.50735000e+02,1.93750000e+01,6.75312500e+00,-1.26283437e-01
1.16315000e-07,1.45260000e+02,1.50375000e+02,1.95000000e+01,6.64062500e+00,-1.27643437e-01
