Model,MSO56B
Channel,CH2,,Channel,CH3,,Channel,CH4,,Channel,CH5
Label,,,Label,,,Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10
Record Length,12500,,Record Length,12500,,Record Length,12500,,Record Length,12500
Zero Index,1874.25000000,,Zero Index,1874.25000000,,Zero Index,1874.25000000,,Zero Index,1874.25000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,A
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000
yPosition,-3.000000,,yPosition,-3.000000,,yPosition,-3.000000,,yPosition,-3.000000

Labels,,,,
TIME,CH2,CH3,CH4,CH5
-5.94960000e-07,1.75000000e-01,2.48437500e+00,-2.87500000e-02,2.89062500e-02
-5.94640000e-07,5.00000000e-02,2.52187500e+00,-3.37500000e-02,-1.71875000e-02
-5.94320000e-07,1.25000000e-02,2.44687500e+00,-1.93750000e-02,-8.90625000e-02
-5.94000000e-07,8.75000000e-02,2.59687500e+00,-9.37500000e-03,-3.35937500e-02
-5.93680000e-07,1.25000000e-02,2.64687500e+00,-3.62500000e-02,1.71875000e-02
-5.93360000e-07,8.75000000e-02,2.67187500e+00,-1.68750000e-02,5.00000000e-02
-5.93040000e-07,1.37500000e-01,2.47187500e+00,0.00000000e+00,5.78125000e-02
-5.92720000e-07,3.75000000e-02,2.52187500e+00,-6.87500000e-03,-1.08593750e-01
-5.92400000e-07,2.12500000e-01,2.62187500e+00,-1.50000000e-02,-1.18750000e-01
-5.92080000e-07,1.50000000e-01,2.68437500e+00,-3.56250000e-02,-3.90625000e-02
-5.91760000e-07,1.00000000e-01,2.55937500e+00,-2.50000000e-02,-5.23437500e-02
-5.91440000e-07,-1.25000000e-02,2.68437500e+00,-1.68750000e-02,0.00000000e+00
-5.91120000e-07,3.75000000e-02,2.62187500e+00,-3.37500000e-02,4.68750000e-02
-5.90800000e-07,1.75000000e-01,2.62187500e+00,-3.00000000e-02,-2.10937500e-02
-5.90480000e-07,8.75000000e-02,2.48437500e+00,-3.75000000e-03,-7.34375000e-02
-5.90160000e-07,0.00000000e+00,2.54687500e+00,-8.75000000e-03,-4.60937500e-02
-5.89840000e-07,5.00000000e-02,2.50937500e+00,-1.43750000e-02,-3.90625000e-02
-5.89520000e-07,7.50000000e-02,2.57187500e+00,-2.87500000e-02,-7.81250000e-02
-5.89200000e-07,1.00000000e-01,2.49687500e+00,-3.62500000e-02,-9.76562500e-02
-5.88880000e-07,1.37500000e-01,2.70937500e+00,-2.87500000e-02,-2.57812500e-02
-5.88560000e-07,1.75000000e-01,2.63437500e+00,-2.18750000e-02,-3.35937500e-02
-5.88240000e-07,1.25000000e-01,2.68437500e+00,-3.87500000e-02,-1.17187500e-02
-5.87920000e-07,1.25000000e-01,2.67187500e+00,-2.50000000e-02,2.34375000e-03
-5.87600000e-07,1.00000000e-01,2.60937500e+00,3.75000000e-03,-2.50000000e-02
-5.87280000e-07,1.25000000e-02,2.57187500e+00,-2.50000000e-02,-5.31250000e-02
-5.86960000e-07,8.75000000e-02,2.57187500e+00,-7.50000000e-03,-1.09375000e-02
-5.86640000e-07,-6.25000000e-02,2.58437500e+00,-4.81250000e-02,-1.06250000e-01
-5.86320000e-07,7.50000000e-02,2.57187500e+00,-3.75000000e-03,-1.47656250e-01
-5.86000000e-07,-7.50000000e-02,2.60937500e+00,-3.31250000e-02,-7.26562500e-02
-5.85680000e-07,8.75000000e-02,2.68437500e+00,-3.81250000e-02,-7.18750000e-02
-5.85360000e-07,1.75000000e-01,2.59687500e+00,5.62500000e-03,-3.35937500e-02
-5.85040000e-07,-5.00000000e-02,2.65937500e+00,-2.56250000e-02,-3.82812500e-02
-5.84720000e-07,0.00000000e+00,2.62187500e+00,-5.12500000e-02,-7.42187500e-02
-5.84400000e-07,1.25000000e-01,2.58437500e+00,-3.37500000e-02,-6.79687500e-02
-5.84080000e-07,1.37500000e-01,2.48437500e+00,-3.25000000e-02,-1.40625000e-02
-5.83760000e-07,2.00000000e-01,2.60937500e+00,-3.75000000e-03,-6.17187500e-02
-5.83440000e-07,1.50000000e-01,2.53437500e+00,-2.12500000e-02,-5.23437500e-02
-5.83120000e-07,1.75000000e-01,2.55937500e+00,-1.43750000e-02,-1.40625000e-02
-5.82800000e-07,5.00000000e-02,2.53437500e+00,-2.18750000e-02,-1.40625000e-02
-5.82480000e-07,6.25000000e-02,2.68437500e+00,2.06250000e-02,-2.34375000e-03
-5.82160000e-07,6.25000000e-02,2.62187500e+00,-3.62500000e-02,-4.53125000e-02
-5.81840000e-07,6.25000000e-02,2.52187500e+00,-2.62500000e-02,-8.28125000e-02
-5.81520000e-07,5.00000000e-02,2.44687500e+00,-1.43750000e-02,-9.29687500e-02
-5.81200000e-07,1.25000000e-02,2.62187500e+00,5.62500000e-03,-8.43750000e-02
-5.80880000e-07,1.00000000e-01,2.45937500e+00,-1.68750000e-02,-7.03125000e-03
-5.80560000e-07,1.62500000e-01,2.57187500e+00,-4.62500000e-02,1.95312500e-02
-5.80240000e-07,1.12500000e-01,2.57187500e+00,-3.56250000e-02,-2.81250000e-02
-5.79920000e-07,2.50000000e-02,2.53437500e+00,3.12500000e-03,-9.06250000e-02
-5.79600000e-07,-1.25000000e-02,2.48437500e+00,-3.75000000e-03,-9.60937500e-02
-5.79280000e-07,-1.25000000e-02,2.54687500e+00,-1.18750000e-02,-8.12500000e-02
-5.78960000e-07,1.37500000e-01,2.63437500e+00,-6.87500000e-03,-1.05468750e-01
-5.78640000e-07,1.12500000e-01,2.45937500e+00,-3.87500000e-02,-7.65625000e-02
-5.78320000e-07,7.50000000e-02,2.47187500e+00,-2.81250000e-02,-1.55468750e-01
-5.78000000e-07,1.25000000e-02,2.72187500e+00,1.06250000e-02,-1.04687500e-01
-5.77680000e-07,2.25000000e-01,2.47187500e+00,-4.31250000e-02,-4.76562500e-02
-5.77360000e-07,1.62500000e-01,2.62187500e+00,-2.18750000e-02,-5.31250000e-02
-5.77040000e-07,7.50000000e-02,2.57187500e+00,-7.50000000e-03,-9.45312500e-02
-5.76720000e-07,3.75000000e-02,2.58437500e+00,-1.87500000e-03,-1.29687500e-01
-5.76400000e-07,-6.25000000e-02,2.55937500e+00,-3.87500000e-02,-8.67187500e-02
-5.76080000e-07,8.75000000e-02,2.52187500e+00,-1.18750000e-02,-1.35937500e-01
-5.75760000e-07,0.00000000e+00,2.59687500e+00,-3.68750000e-02,-9.14062500e-02
-5.75440000e-07,1.37500000e-01,2.54687500e+00,-1.43750000e-02,-3.35937500e-02
-5.75120000e-07,2.50000000e-02,2.44687500e+00,-1.00000000e-02,-4.29687500e-02
-5.74800000e-07,1.12500000e-01,2.58437500e+00,-4.37500000e-03,-5.00000000e-02
-5.74480000e-07,1.75000000e-01,2.57187500e+00,-2.62500000e-02,-6.25000000e-02
-5.74160000e-07,8.75000000e-02,2.55937500e+00,-4.87500000e-02,-4.68750000e-02
-5.73840000e-07,1.37500000e-01,2.48437500e+00,-3.56250000e-02,-5.46875000e-03
-5.73520000e-07,1.87500000e-01,2.75937500e+00,-3.56250000e-02,7.03125000e-03
-5.73200000e-07,8.75000000e-02,2.55937500e+00,-2.50000000e-02,-2.57812500e-02
-5.72880000e-07,7.50000000e-02,2.55937500e+00,-1.18750000e-02,3.12500000e-02
-5.72560000e-07,1.25000000e-02,2.60937500e+00,-1.68750000e-02,-6.01562500e-02
-5.72240000e-07,0.00000000e+00,2.50937500e+00,-1.93750000e-02,-1.60156250e-01
-5.71920000e-07,5.00000000e-02,2.60937500e+00,-1.43750000e-02,-1.43750000e-01
-5.71600000e-07,1.12500000e-01,2.49687500e+00,8.12500000e-03,-5.93750000e-02
-5.71280000e-07,5.00000000e-02,2.53437500e+00,-2.00000000e-02,-5.78125000e-02
-5.70960000e-07,1.75000000e-01,2.63437500e+00,-4.12500000e-02,-1.25000000e-02
-5.70640000e-07,7.50000000e-02,2.59687500e+00,-1.12500000e-02,-2.42187500e-02
-5.70320000e-07,-6.25000000e-02,2.70937500e+00,-4.37500000e-03,-3.04687500e-02
-5.70000000e-07,2.50000000e-02,2.45937500e+00,-5.37500000e-02,2.03125000e-02
-5.69680000e-07,2.50000000e-02,2.47187500e+00,-3.31250000e-02,-4.68750000e-03
-5.69360000e-07,3.75000000e-02,2.59687500e+00,-1.68750000e-02,-8.04687500e-02
-5.69040000e-07,3.75000000e-02,2.52187500e+00,-1.12500000e-02,-1.08593750e-01
-5.68720000e-07,7.50000000e-02,2.63437500e+00,-2.00000000e-02,-9.53125000e-02
-5.68400000e-07,3.75000000e-02,2.47187500e+00,-5.12500000e-02,-4.68750000e-03
-5.68080000e-07,8.75000000e-02,2.57187500e+00,-4.81250000e-02,-4.68750000e-03
-5.67760000e-07,6.25000000e-02,2.67187500e+00,-1.12500000e-02,-7.73437500e-02
-5.67440000e-07,1.87500000e-01,2.55937500e+00,-1.18750000e-02,-1.56250000e-02
-5.67120000e-07,2.62500000e-01,2.65937500e+00,-1.75000000e-02,3.35937500e-02
-5.66800000e-07,1.37500000e-01,2.50937500e+00,-3.31250000e-02,-5.00000000e-02
-5.66480000e-07,2.50000000e-02,2.55937500e+00,-2.12500000e-02,-8.35937500e-02
-5.66160000e-07,-6.25000000e-02,2.59687500e+00,-2.50000000e-02,-4.21875000e-02
-5.65840000e-07,5.00000000e-02,2.62187500e+00,-3.12500000e-02,-4.68750000e-03
-5.65520000e-07,1.37500000e-01,2.50937500e+00,-1.43750000e-02,-3.75000000e-02
-5.65200000e-07,5.00000000e-02,2.50937500e+00,7.50000000e-03,-1.25000000e-02
-5.64880000e-07,1.25000000e-01,2.37187500e+00,-5.62500000e-02,1.64062500e-02
-5.64560000e-07,5.00000000e-02,2.43437500e+00,-5.12500000e-02,-4.60937500e-02
-5.64240000e-07,1.50000000e-01,2.54687500e+00,-2.18750000e-02,-1.21093750e-01
-5.63920000e-07,1.37500000e-01,2.60937500e+00,-9.37500000e-03,-7.57812500e-02
-5.63600000e-07,2.00000000e-01,2.58437500e+00,-6.87500000e-03,1.17187500e-02
-5.63280000e-07,8.75000000e-02,2.63437500e+00,-7.50000000e-03,1.64062500e-02
-5.62960000e-07,1.62500000e-01,2.42187500e+00,-2.56250000e-02,3.20312500e-02
-5.62640000e-07,1.25000000e-01,2.57187500e+00,-9.37500000e-03,3.28125000e-02
-5.62320000e-07,0.00000000e+00,2.53437500e+00,-6.37500000e-02,-5.70312500e-02
-5.62000000e-07,8.75000000e-02,2.59687500e+00,-4.31250000e-02,-5.70312500e-02
-5.61680000e-07,2.50000000e-02,2.58437500e+00,-5.31250000e-02,-5.54687500e-02
-5.61360000e-07,-3.75000000e-02,2.58437500e+00,-1.68750000e-02,-8.12500000e-02
-5.61040000e-07,3.75000000e-02,2.57187500e+00,-2.00000000e-02,-2.81250000e-02
-5.60720000e-07,1.12500000e-01,2.57187500e+00,-3.87500000e-02,2.34375000e-03
-5.60400000e-07,8.75000000e-02,2.40937500e+00,-3.06250000e-02,-2.34375000e-03
-5.60080000e-07,8.75000000e-02,2.64687500e+00,-1.93750000e-02,-5.62500000e-02
-5.59760000e-07,1.00000000e-01,2.48437500e+00,-3.12500000e-02,-9.92187500e-02
-5.59440000e-07,5.00000000e-02,2.48437500e+00,-1.87500000e-02,-2.34375000e-02
-5.59120000e-07,1.12500000e-01,2.55937500e+00,-1.43750000e-02,-6.25000000e-02
-5.58800000e-07,5.00000000e-02,2.58437500e+00,-3.87500000e-02,-5.70312500e-02
-5.58480000e-07,-3.75000000e-02,2.49687500e+00,-5.12500000e-02,-1.32812500e-01
-5.58160000e-07,1.25000000e-01,2.72187500e+00,-3.37500000e-02,-1.42968750e-01
-5.57840000e-07,2.00000000e-01,2.55937500e+00,-3.81250000e-02,-7.81250000e-03
-5.57520000e-07,1.12500000e-01,2.69687500e+00,-2.81250000e-02,7.26562500e-02
-5.57200000e-07,1.37500000e-01,2.68437500e+00,-5.06250000e-02,5.31250000e-02
-5.56880000e-07,3.75000000e-02,2.57187500e+00,-1.62500000e-02,-4.45312500e-02
-5.56560000e-07,2.00000000e-01,2.52187500e+00,3.12500000e-03,-1.18750000e-01
-5.56240000e-07,1.12500000e-01,2.60937500e+00,-2.00000000e-02,-6.71875000e-02
-5.55920000e-07,1.25000000e-02,2.50937500e+00,-3.87500000e-02,-2.34375000e-02
-5.55600000e-07,0.00000000e+00,2.60937500e+00,-3.81250000e-02,-5.93750000e-02
-5.55280000e-07,3.75000000e-02,2.40937500e+00,-1.62500000e-02,-1.21093750e-01
-5.54960000e-07,1.62500000e-01,2.70937500e+00,-6.87500000e-03,-8.90625000e-02
-5.54640000e-07,1.12500000e-01,2.50937500e+00,-4.87500000e-02,-4.06250000e-02
-5.54320000e-07,1.50000000e-01,2.54687500e+00,-4.37500000e-03,1.64062500e-02
-5.54000000e-07,1.00000000e-01,2.53437500e+00,-2.93750000e-02,4.45312500e-02
-5.53680000e-07,6.25000000e-02,2.60937500e+00,-1.75000000e-02,2.42187500e-02
-5.53360000e-07,1.12500000e-01,2.63437500e+00,-5.75000000e-02,-5.62500000e-02
-5.53040000e-07,2.12500000e-01,2.59687500e+00,-5.75000000e-02,-2.08593750e-01
-5.52720000e-07,0.00000000e+00,2.55937500e+00,-3.75000000e-03,-1.11718750e-01
-5.52400000e-07,2.50000000e-02,2.67187500e+00,-2.81250000e-02,6.79687500e-02
-5.52080000e-07,8.75000000e-02,2.50937500e+00,-9.37500000e-03,2.57812500e-02
-5.51760000e-07,1.50000000e-01,2.54687500e+00,5.62500000e-03,-4.21875000e-02
-5.51440000e-07,8.75000000e-02,2.42187500e+00,-1.87500000e-03,-9.21875000e-02
-5.51120000e-07,-2.50000000e-02,2.62187500e+00,6.25000000e-04,-2.73437500e-02
-5.50800000e-07,3.75000000e-02,2.55937500e+00,-3.62500000e-02,-4.68750000e-03
-5.50480000e-07,6.25000000e-02,2.49687500e+00,-4.37500000e-02,-1.06250000e-01
-5.50160000e-07,5.00000000e-02,2.50937500e+00,-2.56250000e-02,-1.05468750e-01
-5.49840000e-07,7.50000000e-02,2.58437500e+00,-1.93750000e-02,-8.28125000e-02
-5.49520000e-07,7.50000000e-02,2.52187500e+00,-4.06250000e-02,-5.70312500e-02
-5.49200000e-07,1.00000000e-01,2.55937500e+00,1.37500000e-02,-6.09375000e-02
-5.48880000e-07,6.25000000e-02,2.39687500e+00,-3.12500000e-02,-4.53125000e-02
-5.48560000e-07,3.75000000e-02,2.60937500e+00,-3.37500000e-02,5.15625000e-02
-5.48240000e-07,1.25000000e-02,2.48437500e+00,-2.81250000e-02,4.76562500e-02
-5.47920000e-07,1.25000000e-01,2.64687500e+00,-2.18750000e-02,-9.68750000e-02
-5.47600000e-07,2.00000000e-01,2.50937500e+00,-2.81250000e-02,-3.35937500e-02
-5.47280000e-07,5.00000000e-02,2.59687500e+00,-6.75000000e-02,5.23437500e-02
-5.46960000e-07,0.00000000e+00,2.67187500e+00,-3.75000000e-02,4.76562500e-02
-5.46640000e-07,1.37500000e-01,2.62187500e+00,1.62500000e-02,0.00000000e+00
-5.46320000e-07,1.25000000e-01,2.57187500e+00,-2.87500000e-02,-2.34375000e-03
-5.46000000e-07,-3.75000000e-02,2.49687500e+00,-1.93750000e-02,-7.03125000e-02
-5.45680000e-07,6.25000000e-02,2.52187500e+00,-2.68750000e-02,-1.56250000e-03
-5.45360000e-07,2.50000000e-01,2.62187500e+00,-3.31250000e-02,4.53125000e-02
-5.45040000e-07,1.50000000e-01,2.67187500e+00,1.81250000e-02,-3.20312500e-02
-5.44720000e-07,-6.25000000e-02,2.72187500e+00,-1.25000000e-03,7.81250000e-03
-5.44400000e-07,8.75000000e-02,2.62187500e+00,-3.37500000e-02,-1.79687500e-02
-5.44080000e-07,8.75000000e-02,2.59687500e+00,-4.87500000e-02,-6.87500000e-02
-5.43760000e-07,-3.75000000e-02,2.55937500e+00,-5.37500000e-02,-1.00781250e-01
-5.43440000e-07,8.75000000e-02,2.48437500e+00,3.75000000e-03,-3.75000000e-02
-5.43120000e-07,3.75000000e-02,2.55937500e+00,-1.75000000e-02,4.68750000e-02
-5.42800000e-07,1.37500000e-01,2.64687500e+00,-4.62500000e-02,-3.51562500e-02
-5.42480000e-07,1.25000000e-02,2.48437500e+00,-1.93750000e-02,-3.59375000e-02
-5.42160000e-07,-1.25000000e-02,2.58437500e+00,-3.12500000e-02,4.92187500e-02
-5.41840000e-07,7.50000000e-02,2.64687500e+00,-3.06250000e-02,4.14062500e-02
-5.41520000e-07,6.25000000e-02,2.65937500e+00,-2.56250000e-02,-1.02343750e-01
-5.41200000e-07,2.50000000e-02,2.52187500e+00,-2.75000000e-02,-1.77343750e-01
-5.40880000e-07,7.50000000e-02,2.43437500e+00,6.25000000e-03,-4.53125000e-02
-5.40560000e-07,5.00000000e-02,2.58437500e+00,-1.62500000e-02,-6.09375000e-02
-5.40240000e-07,1.50000000e-01,2.62187500e+00,-1.68750000e-02,-9.14062500e-02
-5.39920000e-07,2.50000000e-02,2.58437500e+00,-4.37500000e-03,-1.07031250e-01
-5.39600000e-07,1.25000000e-01,2.73437500e+00,-1.25000000e-02,-8.67187500e-02
-5.39280000e-07,5.00000000e-02,2.54687500e+00,-4.12500000e-02,1.01562500e-02
-5.38960000e-07,3.75000000e-02,2.59687500e+00,-2.56250000e-02,-4.92187500e-02
-5.38640000e-07,1.25000000e-02,2.62187500e+00,-4.06250000e-02,-9.14062500e-02
-5.38320000e-07,2.37500000e-01,2.58437500e+00,-3.56250000e-02,3.51562500e-02
-5.38000000e-07,7.50000000e-02,2.48437500e+00,-1.25000000e-03,2.65625000e-02
-5.37680000e-07,2.37500000e-01,2.69687500e+00,-3.62500000e-02,-7.65625000e-02
-5.37360000e-07,1.25000000e-02,2.54687500e+00,-6.87500000e-03,-7.81250000e-02
-5.37040000e-07,5.00000000e-02,2.57187500e+00,-8.12500000e-03,-4.37500000e-02
-5.36720000e-07,1.75000000e-01,2.53437500e+00,-5.37500000e-02,-1.95312500e-02
-5.36400000e-07,5.00000000e-02,2.49687500e+00,-1.68750000e-02,-3.35937500e-02
-5.36080000e-07,3.75000000e-02,2.40937500e+00,-1.93750000e-02,-4.76562500e-02
-5.35760000e-07,8.75000000e-02,2.54687500e+00,-1.87500000e-03,-8.67187500e-02
-5.35440000e-07,5.00000000e-02,2.58437500e+00,-2.18750000e-02,-1.53125000e-01
-5.35120000e-07,2.50000000e-02,2.74687500e+00,6.25000000e-04,-1.20312500e-01
-5.34800000e-07,1.50000000e-01,2.60937500e+00,-1.18750000e-02,-1.15625000e-01
-5.34480000e-07,1.37500000e-01,2.65937500e+00,6.25000000e-04,-1.73437500e-01
-5.34160000e-07,1.25000000e-02,2.48437500e+00,-1.43750000e-02,-1.57031250e-01
-5.33840000e-07,8.75000000e-02,2.50937500e+00,-2.00000000e-02,-5.23437500e-02
-5.33520000e-07,1.25000000e-02,2.47187500e+00,-2.87500000e-02,1.25000000e-02
-5.33200000e-07,1.25000000e-02,2.55937500e+00,-3.06250000e-02,-3.75000000e-02
-5.32880000e-07,7.50000000e-02,2.54687500e+00,-4.25000000e-02,-9.06250000e-02
-5.32560000e-07,1.75000000e-01,2.50937500e+00,-9.37500000e-03,-8.59375000e-02
-5.32240000e-07,1.87500000e-01,2.53437500e+00,-3.25000000e-02,-8.51562500e-02
-5.31920000e-07,6.25000000e-02,2.52187500e+00,-3.75000000e-03,2.18750000e-02
-5.31600000e-07,1.50000000e-01,2.47187500e+00,-1.12500000e-02,9.37500000e-03
-5.31280000e-07,3.75000000e-02,2.75937500e+00,-1.87500000e-03,-1.52343750e-01
-5.30960000e-07,0.00000000e+00,2.59687500e+00,-1.18750000e-02,-4.53125000e-02
-5.30640000e-07,0.00000000e+00,2.70937500e+00,-1.43750000e-02,5.85937500e-02
-5.30320000e-07,7.50000000e-02,2.47187500e+00,-3.37500000e-02,2.81250000e-02
-5.30000000e-07,2.50000000e-02,2.69687500e+00,-2.87500000e-02,-2.81250000e-02
-5.29680000e-07,1.12500000e-01,2.69687500e+00,-2.25000000e-02,-2.10937500e-02
-5.29360000e-07,-1.25000000e-02,2.64687500e+00,-4.62500000e-02,-1.64062500e-02
-5.29040000e-07,1.25000000e-02,2.52187500e+00,-1.62500000e-02,-7.73437500e-02
-5.28720000e-07,1.12500000e-01,2.50937500e+00,-3.62500000e-02,-2.81250000e-02
-5.28400000e-07,2.50000000e-02,2.52187500e+00,-2.18750000e-02,-3.82812500e-02
-5.28080000e-07,3.75000000e-02,2.54687500e+00,-1.81250000e-02,-2.10937500e-02
-5.27760000e-07,1.50000000e-01,2.50937500e+00,-5.62500000e-02,1.17187500e-02
-5.27440000e-07,1.87500000e-01,2.68437500e+00,-6.25000000e-03,-5.70312500e-02
-5.27120000e-07,1.75000000e-01,2.44687500e+00,-2.25000000e-02,-8.43750000e-02
-5.26800000e-07,2.50000000e-02,2.57187500e+00,-5.12500000e-02,-7.96875000e-02
-5.26480000e-07,1.25000000e-02,2.55937500e+00,-5.06250000e-02,-4.84375000e-02
-5.26160000e-07,7.50000000e-02,2.60937500e+00,-3.75000000e-03,-1.56250000e-02
-5.25840000e-07,1.12500000e-01,2.42187500e+00,-1.75000000e-02,8.59375000e-03
-5.25520000e-07,1.00000000e-01,2.52187500e+00,-3.87500000e-02,-2.73437500e-02
-5.25200000e-07,1.62500000e-01,2.53437500e+00,-4.06250000e-02,3.59375000e-02
-5.24880000e-07,2.50000000e-02,2.58437500e+00,-1.12500000e-02,4.29687500e-02
-5.24560000e-07,5.00000000e-02,2.45937500e+00,-2.62500000e-02,3.04687500e-02
-5.24240000e-07,3.75000000e-02,2.59687500e+00,-2.81250000e-02,4.92187500e-02
-5.23920000e-07,7.50000000e-02,2.54687500e+00,-2.25000000e-02,7.03125000e-03
-5.23600000e-07,2.50000000e-02,2.59687500e+00,-5.56250000e-02,-7.81250000e-02
-5.23280000e-07,2.50000000e-02,2.55937500e+00,-3.00000000e-02,-8.28125000e-02
-5.22960000e-07,1.25000000e-02,2.50937500e+00,-9.37500000e-03,-4.14062500e-02
-5.22640000e-07,0.00000000e+00,2.50937500e+00,-4.31250000e-02,7.81250000e-03
-5.22320000e-07,8.75000000e-02,2.62187500e+00,-8.75000000e-03,-6.09375000e-02
-5.22000000e-07,0.00000000e+00,2.49687500e+00,-2.18750000e-02,7.81250000e-03
-5.21680000e-07,-1.25000000e-02,2.69687500e+00,1.31250000e-02,-1.56250000e-02
-5.21360000e-07,8.75000000e-02,2.45937500e+00,-1.75000000e-02,-1.87500000e-02
-5.21040000e-07,1.25000000e-01,2.40937500e+00,-2.87500000e-02,-5.07812500e-02
-5.20720000e-07,-2.50000000e-02,2.50937500e+00,-2.50000000e-02,-2.34375000e-02
-5.20400000e-07,0.00000000e+00,2.54687500e+00,-1.43750000e-02,-3.43750000e-02
-5.20080000e-07,6.25000000e-02,2.45937500e+00,-3.00000000e-02,4.60937500e-02
-5.19760000e-07,-5.00000000e-02,2.54687500e+00,-6.25000000e-03,-3.98437500e-02
-5.19440000e-07,0.00000000e+00,2.40937500e+00,3.75000000e-03,-1.36718750e-01
-5.19120000e-07,1.12500000e-01,2.58437500e+00,-1.68750000e-02,-8.35937500e-02
-5.18800000e-07,1.50000000e-01,2.54687500e+00,-4.37500000e-03,7.03125000e-03
-5.18480000e-07,0.00000000e+00,2.48437500e+00,-2.62500000e-02,1.40625000e-02
-5.18160000e-07,-3.75000000e-02,2.38437500e+00,-3.37500000e-02,-6.64062500e-02
-5.17840000e-07,1.12500000e-01,2.44687500e+00,-4.31250000e-02,-1.54687500e-01
-5.17520000e-07,7.50000000e-02,2.73437500e+00,1.37500000e-02,-1.19531250e-01
-5.17200000e-07,1.37500000e-01,2.68437500e+00,-6.25000000e-03,-4.60937500e-02
-5.16880000e-07,7.50000000e-02,2.60937500e+00,-1.75000000e-02,-1.56250000e-03
-5.16560000e-07,2.12500000e-01,2.37187500e+00,-5.87500000e-02,6.32812500e-02
-5.16240000e-07,1.25000000e-01,2.54687500e+00,-2.50000000e-02,6.56250000e-02
-5.15920000e-07,7.50000000e-02,2.58437500e+00,-2.18750000e-02,3.28125000e-02
-5.15600000e-07,6.25000000e-02,2.45937500e+00,-4.50000000e-02,-1.40625000e-02
-5.15280000e-07,0.00000000e+00,2.59687500e+00,-3.75000000e-03,-7.10937500e-02
-5.14960000e-07,1.25000000e-01,2.48437500e+00,-3.25000000e-02,-1.17187500e-02
-5.14640000e-07,0.00000000e+00,2.55937500e+00,3.12500000e-03,-9.37500000e-03
-5.14320000e-07,0.00000000e+00,2.67187500e+00,3.12500000e-03,-7.34375000e-02
-5.14000000e-07,3.75000000e-02,2.59687500e+00,3.12500000e-03,-9.29687500e-02
-5.13680000e-07,5.00000000e-02,2.39687500e+00,-9.37500000e-03,-6.56250000e-02
