Model,MSO56B
Channel,CH2,,Channel,CH3,,Channel,CH4,,Channel,CH5
Label,,,Label,,,Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10
Record Length,12500,,Record Length,12500,,Record Length,12500,,Record Length,12500
Zero Index,1874.76562500,,Zero Index,1874.76562500,,Zero Index,1874.76562500,,Zero Index,1874.76562500
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,A
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000
yPosition,-3.000000,,yPosition,-3.000000,,yPosition,-3.000000,,yPosition,-3.000000

Labels,,,,
TIME,CH2,CH3,CH4,CH5
-5.78485000e-07,-6.25000000e-02,1.25875000e+01,-3.75000000e-03,-6.56250000e-02
-5.78165000e-07,0.00000000e+00,1.27000000e+01,-1.00000000e-02,4.14062500e-02
-5.77845000e-07,6.25000000e-02,1.26375000e+01,-4.87500000e-02,6.25000000e-03
-5.77525000e-07,-7.50000000e-02,1.26000000e+01,-5.31250000e-02,-5.78125000e-02
-5.77205000e-07,1.50000000e-01,1.24625000e+01,-1.62500000e-02,-5.62500000e-02
-5.76885000e-07,1.87500000e-01,1.26875000e+01,1.56250000e-02,-2.18750000e-02
-5.76565000e-07,3.75000000e-02,1.24875000e+01,-4.62500000e-02,-7.81250000e-02
-5.76245000e-07,1.75000000e-01,1.27250000e+01,-1.43750000e-02,1.48437500e-02
-5.75925000e-07,0.00000000e+00,1.26000000e+01,0.00000000e+00,1.24218750e-01
-5.75605000e-07,0.00000000e+00,1.27250000e+01,-9.37500000e-03,1.17187500e-02
-5.75285000e-07,6.25000000e-02,1.27375000e+01,-2.25000000e-02,-4.37500000e-02
-5.74965000e-07,5.00000000e-02,1.26625000e+01,-1.93750000e-02,-3.43750000e-02
-5.74645000e-07,8.75000000e-02,1.24625000e+01,-1.50000000e-02,-5.62500000e-02
-5.74325000e-07,6.25000000e-02,1.25125000e+01,-4.37500000e-02,-2.50000000e-02
-5.74005000e-07,-5.00000000e-02,1.26375000e+01,-1.37500000e-02,-7.03125000e-03
-5.73685000e-07,3.75000000e-02,1.25125000e+01,8.12500000e-03,-7.03125000e-03
-5.73365000e-07,8.75000000e-02,1.25500000e+01,-2.18750000e-02,-1.01562500e-02
-5.73045000e-07,5.00000000e-02,1.27375000e+01,-1.93750000e-02,1.79687500e-02
-5.72725000e-07,1.00000000e-01,1.26250000e+01,-2.56250000e-02,-2.10937500e-02
-5.72405000e-07,8.75000000e-02,1.26750000e+01,-6.87500000e-03,-5.78125000e-02
-5.72085000e-07,8.75000000e-02,1.26000000e+01,-2.87500000e-02,-1.46093750e-01
-5.71765000e-07,2.87500000e-01,1.27250000e+01,-4.12500000e-02,-1.44531250e-01
-5.71445000e-07,0.00000000e+00,1.26625000e+01,-5.12500000e-02,-9.45312500e-02
-5.71125000e-07,6.25000000e-02,1.26500000e+01,8.75000000e-03,-9.37500000e-02
-5.70805000e-07,8.75000000e-02,1.26375000e+01,-1.87500000e-03,-5.00000000e-02
-5.70485000e-07,1.75000000e-01,1.26875000e+01,-4.37500000e-03,-2.81250000e-02
-5.70165000e-07,1.37500000e-01,1.26125000e+01,-4.12500000e-02,-5.15625000e-02
-5.69845000e-07,6.25000000e-02,1.25500000e+01,-1.43750000e-02,-1.01562500e-02
-5.69525000e-07,7.50000000e-02,1.25500000e+01,-1.31250000e-02,7.81250000e-03
-5.69205000e-07,5.00000000e-02,1.26625000e+01,-3.12500000e-02,-3.20312500e-02
-5.68885000e-07,8.75000000e-02,1.26750000e+01,-4.81250000e-02,-1.15625000e-01
-5.68565000e-07,6.25000000e-02,1.25750000e+01,-5.81250000e-02,-8.20312500e-02
-5.68245000e-07,3.75000000e-02,1.26125000e+01,1.25000000e-03,-7.81250000e-02
-5.67925000e-07,8.75000000e-02,1.26875000e+01,-3.62500000e-02,-6.48437500e-02
-5.67605000e-07,6.25000000e-02,1.26125000e+01,-3.87500000e-02,-2.89062500e-02
-5.67285000e-07,8.75000000e-02,1.26250000e+01,-2.00000000e-02,-5.62500000e-02
-5.66965000e-07,3.75000000e-02,1.25500000e+01,-3.37500000e-02,-3.75000000e-02
-5.66645000e-07,1.37500000e-01,1.26250000e+01,-3.81250000e-02,-4.76562500e-02
-5.66325000e-07,-8.75000000e-02,1.25125000e+01,-3.56250000e-02,-8.43750000e-02
-5.66005000e-07,1.00000000e-01,1.26750000e+01,-2.50000000e-02,3.12500000e-03
-5.65685000e-07,1.50000000e-01,1.26000000e+01,-2.75000000e-02,-2.03125000e-02
-5.65365000e-07,-3.75000000e-02,1.27000000e+01,-1.68750000e-02,-7.57812500e-02
-5.65045000e-07,5.00000000e-02,1.26375000e+01,-4.12500000e-02,-8.82812500e-02
-5.64725000e-07,1.25000000e-01,1.27000000e+01,-1.87500000e-02,-1.10937500e-01
-5.64405000e-07,1.25000000e-01,1.26250000e+01,-2.25000000e-02,-8.67187500e-02
-5.64085000e-07,3.75000000e-02,1.27500000e+01,-3.12500000e-02,-1.17187500e-02
-5.63765000e-07,1.62500000e-01,1.26125000e+01,-3.50000000e-02,1.48437500e-02
-5.63445000e-07,6.25000000e-02,1.25500000e+01,-3.75000000e-03,-1.48437500e-02
-5.63125000e-07,1.25000000e-01,1.25125000e+01,-2.56250000e-02,-3.90625000e-02
-5.62805000e-07,1.25000000e-01,1.27250000e+01,-1.68750000e-02,-3.75000000e-02
-5.62485000e-07,1.00000000e-01,1.26625000e+01,-8.12500000e-03,-6.09375000e-02
-5.62165000e-07,8.75000000e-02,1.26125000e+01,-3.31250000e-02,-8.12500000e-02
-5.61845000e-07,7.50000000e-02,1.25250000e+01,-3.06250000e-02,-9.53125000e-02
-5.61525000e-07,1.00000000e-01,1.25750000e+01,-1.62500000e-02,-2.42187500e-02
-5.61205000e-07,6.25000000e-02,1.26250000e+01,-2.68750000e-02,-8.35937500e-02
-5.60885000e-07,1.25000000e-02,1.26125000e+01,-4.31250000e-02,-1.25000000e-01
-5.60565000e-07,0.00000000e+00,1.26625000e+01,1.25000000e-02,-3.98437500e-02
-5.60245000e-07,6.25000000e-02,1.27000000e+01,-5.81250000e-02,1.01562500e-02
-5.59925000e-07,1.37500000e-01,1.25000000e+01,-3.56250000e-02,-1.95312500e-02
-5.59605000e-07,1.12500000e-01,1.26375000e+01,-3.56250000e-02,-7.81250000e-02
-5.59285000e-07,6.25000000e-02,1.25375000e+01,-3.56250000e-02,1.01562500e-02
-5.58965000e-07,-1.25000000e-02,1.27375000e+01,-2.12500000e-02,-6.25000000e-03
-5.58645000e-07,2.12500000e-01,1.25625000e+01,-2.00000000e-02,-5.62500000e-02
-5.58325000e-07,5.00000000e-02,1.25375000e+01,-4.37500000e-02,-3.12500000e-02
-5.58005000e-07,5.00000000e-02,1.25750000e+01,-1.37500000e-02,3.82812500e-02
-5.57685000e-07,6.25000000e-02,1.26375000e+01,-3.06250000e-02,1.40625000e-02
-5.57365000e-07,7.50000000e-02,1.26125000e+01,-3.12500000e-02,-2.34375000e-02
-5.57045000e-07,8.75000000e-02,1.26125000e+01,-4.06250000e-02,-5.46875000e-03
-5.56725000e-07,-6.25000000e-02,1.26625000e+01,-1.68750000e-02,-1.95312500e-02
-5.56405000e-07,1.37500000e-01,1.26625000e+01,-3.75000000e-03,-6.40625000e-02
-5.56085000e-07,1.50000000e-01,1.25125000e+01,-5.68750000e-02,-1.03906250e-01
-5.55765000e-07,1.00000000e-01,1.24125000e+01,-4.87500000e-02,-8.51562500e-02
-5.55445000e-07,-1.25000000e-02,1.25125000e+01,-4.12500000e-02,-3.04687500e-02
-5.55125000e-07,2.50000000e-02,1.26500000e+01,-1.93750000e-02,5.46875000e-03
-5.54805000e-07,1.00000000e-01,1.26375000e+01,-6.87500000e-03,-2.73437500e-02
-5.54485000e-07,-2.50000000e-02,1.27250000e+01,-1.18750000e-02,-7.50000000e-02
-5.54165000e-07,1.25000000e-02,1.26125000e+01,-1.00000000e-02,-1.07812500e-01
-5.53845000e-07,1.37500000e-01,1.26250000e+01,-6.37500000e-02,-5.23437500e-02
-5.53525000e-07,1.12500000e-01,1.24750000e+01,-4.75000000e-02,3.12500000e-03
-5.53205000e-07,1.37500000e-01,1.26125000e+01,-1.37500000e-02,-9.37500000e-03
-5.52885000e-07,0.00000000e+00,1.26250000e+01,-1.68750000e-02,2.34375000e-03
-5.52565000e-07,-6.25000000e-02,1.26000000e+01,-3.81250000e-02,3.98437500e-02
-5.52245000e-07,3.75000000e-02,1.25500000e+01,3.75000000e-03,-1.32812500e-02
-5.51925000e-07,7.50000000e-02,1.25500000e+01,-1.68750000e-02,-5.85937500e-02
-5.51605000e-07,2.50000000e-02,1.26875000e+01,-2.56250000e-02,-1.56250000e-02
-5.51285000e-07,2.00000000e-01,1.25500000e+01,-2.81250000e-02,-2.03125000e-02
-5.50965000e-07,1.25000000e-02,1.26750000e+01,-3.00000000e-02,-1.79687500e-02
-5.50645000e-07,1.87500000e-01,1.25875000e+01,-2.62500000e-02,6.56250000e-02
-5.50325000e-07,-1.25000000e-02,1.25500000e+01,-3.81250000e-02,7.57812500e-02
-5.50005000e-07,1.12500000e-01,1.26125000e+01,-4.62500000e-02,5.54687500e-02
-5.49685000e-07,5.00000000e-02,1.27000000e+01,-2.18750000e-02,-5.85937500e-02
-5.49365000e-07,1.25000000e-01,1.26000000e+01,-3.87500000e-02,-7.42187500e-02
-5.49045000e-07,8.75000000e-02,1.26250000e+01,-6.68750000e-02,-5.85937500e-02
-5.48725000e-07,7.50000000e-02,1.25375000e+01,-6.25000000e-03,-6.40625000e-02
-5.48405000e-07,-3.75000000e-02,1.24750000e+01,-3.62500000e-02,-8.51562500e-02
-5.48085000e-07,1.00000000e-01,1.26000000e+01,-4.81250000e-02,1.56250000e-03
-5.47765000e-07,5.00000000e-02,1.25500000e+01,1.56250000e-02,7.26562500e-02
-5.47445000e-07,2.50000000e-02,1.26750000e+01,-4.56250000e-02,-1.56250000e-03
-5.47125000e-07,6.25000000e-02,1.25500000e+01,-5.37500000e-02,-7.03125000e-02
-5.46805000e-07,1.00000000e-01,1.25250000e+01,-5.12500000e-02,2.10937500e-02
-5.46485000e-07,3.75000000e-02,1.25000000e+01,-2.50000000e-02,5.54687500e-02
-5.46165000e-07,-1.25000000e-02,1.26500000e+01,-8.75000000e-03,3.28125000e-02
-5.45845000e-07,1.25000000e-02,1.24125000e+01,-1.87500000e-02,-1.25000000e-02
-5.45525000e-07,1.50000000e-01,1.25250000e+01,-1.43750000e-02,-5.15625000e-02
-5.45205000e-07,1.25000000e-01,1.25500000e+01,-5.18750000e-02,-7.81250000e-02
-5.44885000e-07,0.00000000e+00,1.27875000e+01,-3.31250000e-02,-8.82812500e-02
-5.44565000e-07,5.00000000e-02,1.27000000e+01,-1.00000000e-02,3.90625000e-02
-5.44245000e-07,1.00000000e-01,1.26500000e+01,-3.87500000e-02,-2.96875000e-02
-5.43925000e-07,1.62500000e-01,1.25875000e+01,-2.18750000e-02,-6.56250000e-02
-5.43605000e-07,0.00000000e+00,1.25250000e+01,-3.12500000e-02,-4.84375000e-02
-5.43285000e-07,2.50000000e-02,1.28375000e+01,-3.56250000e-02,-3.67187500e-02
-5.42965000e-07,1.25000000e-01,1.27375000e+01,-2.12500000e-02,1.05468750e-01
-5.42645000e-07,0.00000000e+00,1.25875000e+01,-9.37500000e-03,1.07031250e-01
-5.42325000e-07,0.00000000e+00,1.25375000e+01,-3.62500000e-02,2.34375000e-03
-5.42005000e-07,5.00000000e-02,1.25625000e+01,-4.62500000e-02,-5.46875000e-02
-5.41685000e-07,1.62500000e-01,1.25500000e+01,-1.43750000e-02,-8.12500000e-02
-5.41365000e-07,1.37500000e-01,1.26875000e+01,-1.00000000e-02,-4.45312500e-02
-5.41045000e-07,-2.50000000e-02,1.26750000e+01,-2.56250000e-02,-6.32812500e-02
-5.40725000e-07,0.00000000e+00,1.25375000e+01,-1.68750000e-02,-1.02343750e-01
-5.40405000e-07,2.25000000e-01,1.26375000e+01,-4.06250000e-02,-4.45312500e-02
-5.40085000e-07,7.50000000e-02,1.24250000e+01,-3.00000000e-02,1.32812500e-02
-5.39765000e-07,1.25000000e-01,1.26375000e+01,-6.25000000e-03,6.09375000e-02
-5.39445000e-07,1.00000000e-01,1.25500000e+01,-3.31250000e-02,-6.25000000e-03
-5.39125000e-07,1.00000000e-01,1.26125000e+01,-2.56250000e-02,-3.75000000e-02
-5.38805000e-07,1.00000000e-01,1.26875000e+01,-1.00000000e-02,4.14062500e-02
-5.38485000e-07,8.75000000e-02,1.25375000e+01,-2.56250000e-02,2.34375000e-03
-5.38165000e-07,0.00000000e+00,1.27250000e+01,-3.06250000e-02,-3.35937500e-02
-5.37845000e-07,1.37500000e-01,1.26500000e+01,-3.56250000e-02,-1.25000000e-02
-5.37525000e-07,8.75000000e-02,1.25750000e+01,-1.62500000e-02,-2.18750000e-02
-5.37205000e-07,1.00000000e-01,1.27000000e+01,-4.12500000e-02,-1.17187500e-02
-5.36885000e-07,1.50000000e-01,1.26250000e+01,-5.62500000e-02,-4.76562500e-02
-5.36565000e-07,1.87500000e-01,1.26500000e+01,-1.18750000e-02,3.35937500e-02
-5.36245000e-07,1.87500000e-01,1.26125000e+01,-1.68750000e-02,2.10937500e-02
-5.35925000e-07,1.12500000e-01,1.25375000e+01,-2.81250000e-02,-4.53125000e-02
-5.35605000e-07,1.12500000e-01,1.25625000e+01,5.62500000e-03,-2.57812500e-02
-5.35285000e-07,7.50000000e-02,1.26875000e+01,-1.68750000e-02,3.28125000e-02
-5.34965000e-07,1.37500000e-01,1.25625000e+01,-1.87500000e-03,-9.37500000e-03
-5.34645000e-07,1.00000000e-01,1.26375000e+01,-2.62500000e-02,-2.65625000e-02
-5.34325000e-07,3.75000000e-02,1.25375000e+01,-4.87500000e-02,1.56250000e-02
-5.34005000e-07,7.50000000e-02,1.26000000e+01,-2.81250000e-02,1.01562500e-02
-5.33685000e-07,1.87500000e-01,1.25250000e+01,-1.87500000e-02,-1.25000000e-02
-5.33365000e-07,1.25000000e-01,1.26000000e+01,-8.75000000e-03,-9.37500000e-03
-5.33045000e-07,-2.50000000e-02,1.26500000e+01,-1.25000000e-02,3.90625000e-03
-5.32725000e-07,5.00000000e-02,1.25000000e+01,-2.56250000e-02,1.56250000e-03
-5.32405000e-07,2.50000000e-02,1.25000000e+01,-1.25000000e-03,-5.07812500e-02
-5.32085000e-07,1.25000000e-02,1.26125000e+01,-3.31250000e-02,-5.78125000e-02
-5.31765000e-07,5.00000000e-02,1.25250000e+01,-2.56250000e-02,-5.54687500e-02
-5.31445000e-07,1.37500000e-01,1.27250000e+01,-1.87500000e-03,1.32812500e-02
-5.31125000e-07,8.75000000e-02,1.25875000e+01,-1.62500000e-02,1.56250000e-03
-5.30805000e-07,7.50000000e-02,1.26625000e+01,-1.68750000e-02,-6.87500000e-02
-5.30485000e-07,-5.00000000e-02,1.25375000e+01,-3.12500000e-02,-1.34375000e-01
-5.30165000e-07,1.75000000e-01,1.26000000e+01,-4.62500000e-02,5.46875000e-03
-5.29845000e-07,2.50000000e-02,1.25500000e+01,-3.06250000e-02,1.12500000e-01
-5.29525000e-07,1.37500000e-01,1.27125000e+01,-1.43750000e-02,2.73437500e-02
-5.29205000e-07,2.00000000e-01,1.26250000e+01,-4.56250000e-02,2.10937500e-02
-5.28885000e-07,1.00000000e-01,1.26125000e+01,-2.12500000e-02,5.78125000e-02
-5.28565000e-07,1.25000000e-02,1.26125000e+01,-3.37500000e-02,-4.68750000e-03
-5.28245000e-07,1.12500000e-01,1.26625000e+01,-4.62500000e-02,-1.09375000e-02
-5.27925000e-07,7.50000000e-02,1.25875000e+01,-4.62500000e-02,1.25000000e-02
-5.27605000e-07,3.75000000e-02,1.27875000e+01,6.25000000e-03,3.43750000e-02
-5.27285000e-07,1.25000000e-02,1.26125000e+01,-2.00000000e-02,-1.25000000e-02
-5.26965000e-07,8.75000000e-02,1.25875000e+01,-2.56250000e-02,-7.03125000e-03
-5.26645000e-07,-1.25000000e-02,1.26000000e+01,-1.87500000e-02,-4.68750000e-03
-5.26325000e-07,6.25000000e-02,1.27250000e+01,-1.93750000e-02,8.04687500e-02
-5.26005000e-07,2.37500000e-01,1.26875000e+01,-4.87500000e-02,9.60937500e-02
-5.25685000e-07,1.25000000e-01,1.27000000e+01,-2.75000000e-02,-5.39062500e-02
-5.25365000e-07,1.37500000e-01,1.24875000e+01,-1.62500000e-02,-1.87500000e-02
-5.25045000e-07,1.12500000e-01,1.27250000e+01,-2.12500000e-02,1.03125000e-01
-5.24725000e-07,1.00000000e-01,1.25250000e+01,-1.68750000e-02,1.11718750e-01
-5.24405000e-07,6.25000000e-02,1.25875000e+01,6.25000000e-04,6.48437500e-02
-5.24085000e-07,1.87500000e-01,1.27000000e+01,-1.68750000e-02,5.46875000e-03
-5.23765000e-07,8.75000000e-02,1.26375000e+01,-3.37500000e-02,1.09375000e-02
-5.23445000e-07,1.25000000e-02,1.25625000e+01,-2.56250000e-02,-2.50000000e-02
-5.23125000e-07,1.00000000e-01,1.26875000e+01,-1.93750000e-02,-5.54687500e-02
-5.22805000e-07,1.12500000e-01,1.27250000e+01,2.12500000e-02,-7.81250000e-04
-5.22485000e-07,2.50000000e-02,1.25750000e+01,-3.12500000e-02,1.64062500e-02
-5.22165000e-07,5.00000000e-02,1.26625000e+01,-3.31250000e-02,-3.90625000e-02
-5.21845000e-07,1.25000000e-01,1.28000000e+01,-1.75000000e-02,-4.68750000e-02
-5.21525000e-07,1.75000000e-01,1.26125000e+01,-4.81250000e-02,-4.76562500e-02
-5.21205000e-07,7.50000000e-02,1.27125000e+01,-2.50000000e-02,-5.07812500e-02
-5.20885000e-07,1.25000000e-01,1.25375000e+01,-1.87500000e-02,3.98437500e-02
-5.20565000e-07,1.87500000e-01,1.27125000e+01,-2.18750000e-02,7.96875000e-02
-5.20245000e-07,5.00000000e-02,1.27125000e+01,-3.12500000e-02,5.15625000e-02
-5.19925000e-07,1.12500000e-01,1.27125000e+01,-5.06250000e-02,4.37500000e-02
-5.19605000e-07,8.75000000e-02,1.26125000e+01,-1.37500000e-02,1.37500000e-01
-5.19285000e-07,1.25000000e-01,1.26125000e+01,2.50000000e-03,1.28125000e-01
-5.18965000e-07,3.75000000e-02,1.27000000e+01,-5.12500000e-02,1.64062500e-02
-5.18645000e-07,1.12500000e-01,1.28250000e+01,-2.56250000e-02,1.87500000e-02
-5.18325000e-07,2.37500000e-01,1.26625000e+01,-2.50000000e-02,-4.68750000e-02
-5.18005000e-07,1.50000000e-01,1.27000000e+01,6.25000000e-03,-8.35937500e-02
-5.17685000e-07,1.37500000e-01,1.27125000e+01,-3.00000000e-02,4.06250000e-02
-5.17365000e-07,5.00000000e-02,1.27750000e+01,-9.37500000e-03,5.93750000e-02
-5.17045000e-07,-3.75000000e-02,1.25875000e+01,-2.00000000e-02,4.29687500e-02
-5.16725000e-07,1.75000000e-01,1.26125000e+01,-4.37500000e-03,2.42187500e-02
-5.16405000e-07,3.75000000e-02,1.26625000e+01,-1.50000000e-02,-2.03125000e-02
-5.16085000e-07,1.12500000e-01,1.25500000e+01,-3.31250000e-02,3.82812500e-02
-5.15765000e-07,1.00000000e-01,1.24250000e+01,3.75000000e-03,4.68750000e-02
-5.15445000e-07,2.12500000e-01,1.25875000e+01,-2.75000000e-02,-7.18750000e-02
-5.15125000e-07,6.25000000e-02,1.26750000e+01,-1.43750000e-02,-1.10156250e-01
-5.14805000e-07,1.00000000e-01,1.26625000e+01,-1.25000000e-02,-4.76562500e-02
-5.14485000e-07,1.12500000e-01,1.26000000e+01,-3.37500000e-02,7.81250000e-03
-5.14165000e-07,5.00000000e-02,1.26625000e+01,-3.56250000e-02,1.20312500e-01
-5.13845000e-07,2.37500000e-01,1.26000000e+01,-6.25000000e-03,1.07812500e-01
